,name,address,city,rating,description,link,lon,lat
611,Residhome Toulouse Ponts Jumeaux,"105 Boulevard de l'Embouchure, Toulouse",Toulouse,8.9,"Le Residhome Toulouse Ponts Jumeaux se trouve à Toulouse, dans le quartier des Minimes-Barrière de Paris, à 3,6 km du Zénith et à 3,7 km du parc des expositions Toulouse Expo. Lire plus…",https://www.booking.com/hotel/fr/residhome-toulouse-ponts-jumeaux.fr.html?,,
612,Aparthotel Adagio Access Toulouse Jolimont,"11 avenue Léon Blum, Toulouse",Toulouse,7.7,"Situé à Toulouse, à seulement 10 mètres de la station de métro Jolimont (ligne A) et à 5 km du stade, l'Aparthotel Adagio Access Toulouse Jolimont appartient à la gamme Adagio Access. Lire plus…",https://www.booking.com/hotel/fr/citea-toulouse-jolimont.fr.html?,,
613,Zenitude Hôtel-Résidences Toulouse Métropole,"1, Allée Antoine Osete, Toulouse",Toulouse,7.2,"Situé à Toulouse, en face de l’hippodrome, près des jardins du Barry, le Zenitude Hôtel-Résidences Toulouse Métropole dispose d’une piscine extérieure. Le Stadium de Toulouse est accessible à 4 km. Lire plus…",https://www.booking.com/hotel/fr/appart-city-toulouse-hippodrome.fr.html?,,
614,Hôtel des Etats-Unis,"230 Avenue des Etats-Unis, Toulouse",Toulouse,  7,"L'hôtel Des États-Unis est situé au nord du centre de Toulouse, à quelques minutes en voiture de l'autoroute A62 et à 200 mètres de la rocade de Toulouse. Lire plus…",https://www.booking.com/hotel/fr/des-etats-unis-toulouse.fr.html?,,
615,Mercure Toulouse Centre Wilson Capitole,"7 Rue Labéda, Toulouse",Toulouse,8.6,"Le Mercure Toulouse Centre Wilson Capitole est situé dans le centre de Toulouse, dans le quartier animé des théâtres et des restaurants. Il propose des hébergements modernes et un bar. Lire plus…",https://www.booking.com/hotel/fr/mercure-toulouse-wilson.fr.html?,,
616,Aparthotel Adagio Access Toulouse St Cyprien,"37 ter Avenue Etienne Billière, Toulouse",Toulouse,7.8,"Situé dans le centre de Toulouse, l'Aparthotel Adagio Access Toulouse St Cyprien propose des studios et des appartements climatisés avec connexion Internet gratuite. Lire plus…",https://www.booking.com/hotel/fr/citea-toulouse-st-cyprien.fr.html?,,
617,Novotel Toulouse Purpan Aéroport,"23, Impasse de Maubec, Toulouse",Toulouse,  8,"Le Novotel Toulouse Purpan Aéroport est situé à proximité de l'aéroport de Toulouse-Blagnac, à 20 minutes en bus de la célèbre place du Capitole. Lire plus…",https://www.booking.com/hotel/fr/novotel-toulouse-purpan.fr.html?,,
618,La Petite Auberge de Saint-Sernin,"17 Rue d'Embarthe, Toulouse",Toulouse,8.3,"Installée dans le centre historique de Toulouse, La Petite Auberge de Saint-Sernin propose une connexion Wi-Fi gratuite et un hébergement avec cuisine indépendante. Lire plus…",https://www.booking.com/hotel/fr/la-petite-auberge-de-compostelle.fr.html?,,
619,Campanile Toulouse Balma - Cité de l'Espace,"Rue Maurice Hurel, Toulouse",Toulouse,8.3,"Le Campanile Toulouse Balma - Cité de l’Espace est situé à proximité de la Cité de l’espace, à 9 km à l’est du centre-ville de Toulouse et 9 km du Stadium de la ville. Lire plus…",https://www.booking.com/hotel/fr/campaniletoulousecitedelespace.fr.html?,,
620,Premiere Classe Montauban,"60 rue Louis Lepine Albasud Secteur 3, Montauban",Montauban,5.2,Le Première Classe Montauban est situé à 10 minutes en voiture du centre de Montauban. L’hôtel dispose d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite. Lire plus…,https://www.booking.com/hotel/fr/hotelpremiereclasse.fr.html?,,
621,B&B Hôtel Montauban,"600 Route du Nord, Montauban",Montauban,8.1,"Le B&B Hôtel Montauban propose des hébergements au nord de Montauban, à respectivement 45 et 50 minutes de route de Cahors et du centre de Toulouse. Lire plus…",https://www.booking.com/hotel/fr/b-amp-b-montauban.fr.html?,,
622,hotelF1 Montauban,"35 Chemin de Mallet, Montauban",Montauban,5.9,"L'hotelF1 Montauban vous accueille à Montauban, à 45 km de Toulouse. Les chambres sont équipées d'une télévision. Toutes les chambres donnent accès à une salle de bains commune. Lire plus…",https://www.booking.com/hotel/fr/hotelf1-montauban.fr.html?,,
623,Kyriad Montauban Sud - Albasud,"Zone Albasud Secteur 3 Impasse Louis Lepine, Montauban",Montauban,6.4,"Situé à proximité de l'autoroute A20, le Kyriad Montauban Sud - Albasud se trouve à seulement 8 km du centre-ville et de la gare de Montauban. Lire plus…",https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.fr.html?,,
624,ibis budget Montauban Les Chaumes,"50 route de Saint Martial, Montauban",Montauban,7.7,L'ibis budget Montauban Les Chaumes vous accueille à 4 km du centre de Montauban et à 270 mètres de l'autoroute A20. Lire plus…,https://www.booking.com/hotel/fr/ibis-budget-montauban-les-chaumes.fr.html?,,
625,Hotel Kyriad Montauban,"Zi Nord Aussonne - 1 Impasse Les Tamaris, Montauban",Montauban,7.6,L'Hotel Kyriad Montauban vous accueille à 3 km du centre-ville de Montauban. Il propose des chambres climatisées à la décoration simple. Lire plus…,https://www.booking.com/hotel/fr/kyriad-montauban-montauban.fr.html?,,
626,Centre Louis Ormières,"365 Impasse Maurice Bayrou, Montauban",Montauban,  8,"Occupant un ancien couvent à Montauban, à côté du Tarn, le Centre Louis Ormières vous propose un restaurant, un jardin, des salles de réception et une connexion Wi-Fi gratuite dans l’ensemble de ses...Lire plus…",https://www.booking.com/hotel/fr/centre-louis-ormieres.fr.html?,,
627,ibis Montauban,"50 route de Saint Martial, Montauban",Montauban,8.1,"Situé à la sortie de l'autoroute A20, à 5 minutes en voiture de Montauban, cet hôtel ibis possède un bar, une piscine extérieure et une salle de réunion. Lire plus…",https://www.booking.com/hotel/fr/ha-tel-ibis-montauban.fr.html?,,
628,Hôtel Villenouvelle,"30 rue Léon Cladel, Montauban",Montauban,7.3,"Situé à Montauban, à 12 minutes en voiture du musée Ingres, l’Hôtel Villenouvelle propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Lire plus…",https://www.booking.com/hotel/fr/ibis-budget-montauban-centre.fr.html?,,
629,Hôtel du Commerce,"9 Place Franklin Roosevelt, Montauban",Montauban,8.4,"Situé dans le centre de Montauban, l'Hôtel du Commerce propose des chambres insonorisées dans un bâtiment rénové du XVIIIe siècle avec ascenseur. Lire plus…",https://www.booking.com/hotel/fr/hotel-du-commerce-montauban.fr.html?,,
630,Brit Hotel Confort Montauban,"Za Albasud- 16 Impasse JacquesDaguerre , Montauban",Montauban,7.6,"Le Deltour Hotel Montauban City se trouve au sud de Montauban, à 300 mètres de la jonction 66 de l'autoroute A20. Lire plus…",https://www.booking.com/hotel/fr/deltour-montauban-city.fr.html?,,
631,Hotel Mercure Montauban,"12, Rue Notre Dame, Montauban",Montauban,8.5,"Cet hôtel Mercure occupe un édifice du XVIIIe siècle situé dans le quartier historique de Montauban, juste en face de la cathédrale et non loin du quartier d'affaires de la ville. Lire plus…",https://www.booking.com/hotel/fr/mercure.fr.html?,,
632,Abbaye des Capucins Spa & Resort,"6-8 Quai De Verdun, Montauban",Montauban,8.5,"L’Abbaye des Capucins Spa & Resort vous accueille à Montauban, à 30 minutes en voiture de Toulouse. Lire plus…",https://www.booking.com/hotel/fr/abbaye-des-capucins-spa-and-resort.fr.html?,,
633,Domaine de Belcayre,"1051, route du Fau, Montauban",Montauban,  9,"Aménagé dans un ancien corps de ferme, le Domaine de Belcayre est situé dans la campagne, à 4 km du centre de Montauban. Lire plus…",https://www.booking.com/hotel/fr/domaine-de-belcayre.fr.html?,,
634,LA SUITE NUMÉRO 9,"9 Rue Pauline Roland, Montauban",Montauban,7.7,"Suite LA Situé à Montauban, le NUMÉRO 9 propose un hébergement réservé aux adultes avec une piscine extérieure ouverte en saison, un jardin et une terrasse. Lire plus…",https://www.booking.com/hotel/fr/la-suite-numero-9.fr.html?,,
635,Le Ramiérou Chambres d'Hôtes,"960 Chemin du Ramiérou, Montauban",Montauban,7.8,"L'établissement Le Ramiérou  Chambres d'Hôtes vous accueille dans une maison de campagne rénovée du XVIIe siècle, à 3 km du centre-ville de Montauban. Lire plus…",https://www.booking.com/hotel/fr/chambres-d-ha-tes-du-ramia-c-rou.fr.html?,,
636,Castel Bois Marie,"1083 Chemin de Bégué, Montauban",Montauban,9.6,"Situé à Montauban, le Castel Bois Marie dispose d'une piscine extérieure ouverte en saison, d'un bar, d'un salon commun et d'un jardin. Lire plus…",https://www.booking.com/hotel/fr/castel-bois-marie.fr.html?,1.3095019,43.9798277
637,Domaine du Faget,"2665 Route de Verlhac Tescou, Montauban",Montauban,9.4,"Situé à Montauban, à 46 km de Moissac, le Domaine du Faget dispose d'un jardin et d'une connexion Wi-Fi gratuite. Un petit-déjeuner continental est servi tous les matins sur place. Lire plus…",https://www.booking.com/hotel/fr/domaine-du-faget.fr.html?,1.4064847,43.9848558
638,46FM : Montauban Guest House,"46 Faubourg du Moustier, Montauban",Montauban,  9,"Le 46FM : Montauban Guest House se trouve au 46 faubourg du Moustier, sur la plus vieille avenue de Montauban. Lire plus…",https://www.booking.com/hotel/fr/46-fm.fr.html?,,
639,Le Clos de Saint Amour,"1197 Chemin De Ruffe, Montauban",Montauban,8.9,"Située à 6 km de Montauban, la petite ferme Le Clos de Saint Amour date du XVIIIe siècle et dispose d'une piscine extérieure ainsi que d'un grand jardin muni d'une aire de pique-nique. Lire plus…",https://www.booking.com/hotel/fr/le-clos-de-saint-amour.fr.html?,1.3924498,44.0286826
640,"HYPER CENTRE, VUE MER ,APPARTEMENT NEUF, 6 adultes","Place Bellevue , résidence BELLEVUE CLEMENCEAU , BAT A2 , 4° étage , appartement 702, Biarritz",Biarritz,9.7,"Situé à Biarritz, à moins de 1 km du rocher de la Vierge, le PLEIN CENTRE, APPARTEMENT NEUF, Le 6 COUCHAGES, VUE MER propose un hébergement avec une cuisine. Lire plus…",https://www.booking.com/hotel/fr/plein-centre-appartement-neuf-6-couchages-vue-mer.fr.html?,,
641,Best Western Kemaris,"35 Avenue du Maréchal Joffre, Biarritz",Biarritz,8.4,"Alliant un environnement animé, de nombreux équipements et une ambiance chaleureuse, l'hôtel Best Western Kemaris présente une architecture typique du Pays basque. Lire plus…",https://www.booking.com/hotel/fr/best-western-kemaris.fr.html?,,
642,Résidence Vacances Bleues Le Grand Large,"1 rue Dalbarade, Biarritz",Biarritz,8.3,"Offrant une vue panoramique sur la plage de la Côte des Basques, la Résidence Vacances Bleues Le Grand Large est un appart’hôtel situé au cœur de Biarritz, à seulement 200 mètres du quartier du...Lire plus…",https://www.booking.com/hotel/fr/le-grand-large-biarritz.fr.html?,,
643,Sure Hotel by Best Western Biarritz Aeroport,"Rn 10 - Aéroport De Parme, Biarritz",Biarritz,7.7,"Le Sure Hotel by Best Western Biarritz Aeroport vous accueille au cœur du Pays basque, à 3 km du centre de Biarritz et de ses plages. La connexion Wi-Fi et le stationnement sont gratuits. Lire plus…",https://www.booking.com/hotel/fr/amaryshotel.fr.html?,,
644,Hôtel Saint James,"1 Rue des Halles, Biarritz",Biarritz,7.9,L'Hôtel Saint James vous accueille dans une maison datant du début du XXe siècle et vous propose 14 chambres. Lire plus…,https://www.booking.com/hotel/fr/saint-james.fr.html?,,
645,Hôtel Le Saphir,"3 Rue Gaston Larre, Biarritz",Biarritz,8.7,"L'hôtel Le Saphir vous accueille à Biarritz, à seulement 200 mètres du vieux port et des plages de sable. Lire plus…",https://www.booking.com/hotel/fr/le-saphir.fr.html?,,
646,Campanile Biarritz,"43 rue Chapelet - Boulevard Marcel Dassault RN 10 Rond Point du mousse, Biarritz",Biarritz,6.7,Le Campanile Biarritz est situé à 2 km du centre-ville ainsi qu'à 800 mètres de la Halle d'Iraty et de l'aéroport de Biarritz-Anglet-Bayonne. Il propose une réception ouverte 24h/24. Lire plus…,https://www.booking.com/hotel/fr/campanile-biarritz.fr.html?,,
647,Argi Eder,"13 rue Peyroloubilh, Biarritz",Biarritz,8.3,"L'Hotel Argi Eder se situe dans le centre de Biarritz, à seulement 3 minutes à pied de la plage, des commerces et des restaurants. Lire plus…",https://www.booking.com/hotel/fr/hotelargieder.fr.html?,,
648,Hôtel Cosmopolitain,"1, Rue Gambetta, Biarritz",Biarritz,8.3,"L'Hôtel Cosmopolitain est un établissement 3 étoiles qui vous propose des hébergements et des parties communes à la décoration élégante dans le centre de Biarritz, à seulement 200 mètres de la plage...Lire plus…",https://www.booking.com/hotel/fr/palacito.fr.html?,,
649,Hôtel Les Alizés,"13 rue du Port Vieux, Biarritz",Biarritz,7.3,"Situé à seulement 100 mètres de la plage du Port-Vieux et à 450 mètres du rocher de la Vierge, l’Hôtel Les Alizés se trouve dans une rue animée de Biarritz, avec de nombreux bars et restaurants à...Lire plus…",https://www.booking.com/hotel/fr/les-alizes.fr.html?,,
650,Hotel Val Flores,"48, avenue de La Marne, Biarritz",Biarritz,7.3,"Occupant une villa ancienne pleine de charme, l'Hotel Val Flores est situé dans un quartier résidentiel, à quelques pas de la plage principale, du centre-ville et du casino de Biarritz. Lire plus…",https://www.booking.com/hotel/fr/logis-val-flores.fr.html?,,
651,Hotel Edouard VII,"21 Avenue Carnot, Biarritz",Biarritz,  9,"Situé à 5 minutes à pied des plages de Biarritz, l'Hôtel Edouard VII occupe une résidence du XIXe siècle, alliant charme d'antan et confort d'aujourd'hui. Lire plus…",https://www.booking.com/hotel/fr/edouard-vii.fr.html?,,
652,Escale Oceania Biarritz,"19 Avenue De La Reine Victoria, Biarritz",Biarritz,8.1,"L'Escale Oceania Biarritz se trouve à 300 mètres de la plage principale de Biarritz, près du centre-ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi. Lire plus…",https://www.booking.com/hotel/fr/altess-hotel.fr.html?,,
653,Brit Hotel Marbella,"11 Rue Du Port Vieux, Biarritz",Biarritz,7.6,"Situé à Biarritz, le Brit Hôtel Marbella vous accueille dans le quartier du Port Vieux, à seulement 5 minutes à pied de trois plages. Lire plus…",https://www.booking.com/hotel/fr/citotelmarbella.fr.html?,,
654,Lagrange Vacances Les Patios Eugénie,"30/32 avenue de la reine Victoria, Biarritz",Biarritz,8.1,"Le Lagrange Vacances Les Patios Eugénie est un élégant appart'hôtel situé à Biarritz, à seulement 400 mètres des plages de sable fin. Lire plus…",https://www.booking.com/hotel/fr/lagrange-prestige-les-patios-euga-c-nie.fr.html?,,
655,Résidence Victoria Surf,"21 Ter Avenue Edouard VII, Biarritz",Biarritz,8.2,"Installée dans le centre de Biarritz, la Résidence Victoria Surf dispose de studios indépendants donnant sur la plage principale. Lire plus…",https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?,,
656,Hôtel Les Baigneuses de Biarritz,"14 rue du Port Vieux, Biarritz",Biarritz,  8,"Situé au cœur de Biarritz, face à l'océan Atlantique, à seulement 50 mètres de la plage du Port Vieux, l'Hôtel Les Baigneuses de Biarritz propose une terrasse, et des chambres offrant une vue...Lire plus…",https://www.booking.com/hotel/fr/le-caritz.fr.html?,,
657,Outsite Coliving Biarritz,"19 Avenue Carnot, Biarritz",Biarritz,8.2,"Situé à Biarritz, à moins de 500 mètres de la plage du Port-Vieux, l'Outsite Coliving Biarritz propose un salon commun, des chambres pour les personnes souffrant d'allergies et des installations de...Lire plus…",https://www.booking.com/hotel/fr/outsite-coliving-biarrtiz.fr.html?,,
658,Hotel Anjou,"18, Rue Gambetta, Biarritz",Biarritz,7.9,"L'Hotel Anjou est situé dans le centre-ville de Biarritz, à 5 minutes à pied de la plage. Il vous propose une connexion Wi-Fi gratuite dans l'ensemble de son établissement. Lire plus…",https://www.booking.com/hotel/fr/hotelanjou.fr.html?,,
659,Hôtel Au Bon Coin,"5 rue de la cité, Biarritz",Biarritz,9.4,"Doté d’une connexion Wi-Fi gratuite dans l’ensemble des locaux, d’un bar, d’une terrasse et d’un ascenseur, l’Hôtel Au Bon Coin se trouve à Biarritz, à 400 mètres du front de mer et de la Grande...Lire plus…",https://www.booking.com/hotel/fr/au-bon-coin-biarritz.fr.html?,,
660,Premiere Classe Bayonne,"3, rue Chalibardon, Bayonne",Bayonne,  6,"Situé à 5 minutes du centre-ville ainsi qu'à seulement 10 minutes de la plage, le Premiere Classe Bayonne est facilement accessible depuis les autoroutes A63 et A64 (sortie 6). Lire plus…",https://www.booking.com/hotel/fr/premiere-classe-bayonne.fr.html?,,
661,hotelF1 Bayonne,"Za St Frederic II - 9 rue Chalibardon, Bayonne",Bayonne,5.7,L'hotelF1 Bayonne propose des hébergements à 7 minutes en voiture du centre-ville de Bayonne et à 10 km de la plage. Lire plus…,https://www.booking.com/hotel/fr/hotelf1-bayonne.fr.html?,,
662,B&B Hôtel Bayonne,"29 Rue Du Colonel Melville Lynch, Bayonne",Bayonne,7.3,"Situé à Bayonne, à seulement 3 km de l'aéroport de Biarritz, le B&B Hôtel Bayonne propose des hébergements insonorisés, une connexion Wi-Fi gratuite et un parking privé sur place disponible à titre...Lire plus…",https://www.booking.com/hotel/fr/b-amp-b-bayonne.fr.html?,,
